scan_date,org_name,total_scans,new_leads,avg_confidence,avg_processing_time,conversion_rate_pct,rolling_7d_avg_scans,scans_wow_growth_pct,is_slow_processing,day_of_week,day_of_week_num,week_number,year_month
2026-04-16,Highline Media,129,93,0.7748,1266.19,72.09302325581395,140.42857142857142,-42.152466367713004,False,Thursday,3,16,2026-04
2026-04-17,Highline Media,104,82,0.6567,368.29,78.84615384615384,125.42857142857143,-50.23923444976077,False,Friday,4,16,2026-04
2026-04-18,Highline Media,32,20,0.8313,1253.69,62.5,116.85714285714286,-65.21739130434783,False,Saturday,5,16,2026-04
2026-04-19,Highline Media,102,90,0.8577,230.54,88.23529411764706,120.42857142857143,32.467532467532465,False,Sunday,6,16,2026-04
2026-04-20,Highline Media,161,140,0.9716,865.13,86.95652173913044,114.14285714285714,-21.46341463414634,False,Monday,0,17,2026-04
2026-04-21,Highline Media,187,98,0.9354,573.56,52.406417112299465,121.57142857142857,38.518518518518505,False,Tuesday,1,17,2026-04
2026-04-22,Highline Media,69,41,0.8835,423.58,59.42028985507246,112.0,-49.26470588235294,False,Wednesday,2,17,2026-04
2026-04-23,Highline Media,104,94,0.7523,664.75,90.38461538461539,108.42857142857143,-19.379844961240313,False,Thursday,3,17,2026-04
2026-04-24,Highline Media,99,55,0.7555,236.03,55.55555555555556,107.71428571428571,-4.807692307692313,False,Friday,4,17,2026-04
2026-04-25,Highline Media,79,57,0.9254,1631.29,72.15189873417721,114.42857142857143,146.875,True,Saturday,5,17,2026-04
2026-04-26,Highline Media,92,44,0.9445,102.65,47.82608695652174,113.0,-9.80392156862745,False,Sunday,6,17,2026-04
2026-04-27,Highline Media,191,102,0.6688,194.48,53.403141361256544,117.28571428571429,18.633540372670797,False,Monday,0,18,2026-04
2026-04-28,Highline Media,127,101,0.6647,443.22,79.52755905511812,108.71428571428571,-32.085561497326196,False,Tuesday,1,18,2026-04
2026-04-29,Highline Media,147,100,0.7627,522.77,68.02721088435374,119.85714285714286,113.04347826086958,False,Wednesday,2,18,2026-04
2026-04-30,Highline Media,137,77,0.7491,529.08,56.20437956204379,124.57142857142857,31.73076923076923,False,Thursday,3,18,2026-04
2026-05-01,Highline Media,175,141,0.7416,337.2,80.57142857142857,135.42857142857142,76.76767676767678,False,Friday,4,18,2026-05
2026-05-02,Highline Media,82,66,0.7409,94.79,80.48780487804879,135.85714285714286,3.797468354430378,False,Saturday,5,18,2026-05
2026-05-03,Highline Media,1,0,0.7306,142.64,0.0,122.85714285714286,-98.91304347826086,False,Sunday,6,18,2026-05
2026-05-04,Highline Media,55,28,0.9543,1499.24,50.90909090909091,103.42857142857143,-71.20418848167539,True,Monday,0,19,2026-05
2026-05-05,Highline Media,109,73,0.7281,1296.0,66.97247706422019,100.85714285714286,-14.173228346456689,False,Tuesday,1,19,2026-05
2026-04-06,Horizon Advisors,2,0,0.6603,535.34,0.0,2.0,,False,Monday,0,15,2026-04
2026-04-07,Horizon Advisors,7,4,0.668,1270.48,57.14285714285714,4.5,,False,Tuesday,1,15,2026-04
2026-04-08,Horizon Advisors,8,4,0.7104,1022.15,50.0,5.666666666666667,,False,Wednesday,2,15,2026-04
2026-04-09,Horizon Advisors,8,4,0.8997,1746.16,50.0,6.25,,True,Thursday,3,15,2026-04
2026-04-12,Horizon Advisors,1,0,0.7276,167.75,0.0,5.2,,False,Sunday,6,15,2026-04
2026-04-14,Horizon Advisors,3,2,0.8562,959.38,66.66666666666666,4.833333333333333,,False,Tuesday,1,16,2026-04
2026-04-15,Horizon Advisors,6,5,0.7834,1511.31,83.33333333333334,5.0,,True,Wednesday,2,16,2026-04
2026-04-16,Horizon Advisors,8,6,0.9156,1603.2,75.0,5.857142857142857,300.0,True,Thursday,3,16,2026-04
2026-04-17,Horizon Advisors,6,4,0.6828,982.28,66.66666666666666,5.714285714285714,-14.28571428571429,False,Friday,4,16,2026-04
2026-04-18,Horizon Advisors,2,1,0.8502,1596.65,50.0,4.857142857142857,-75.0,True,Saturday,5,16,2026-04
2026-04-19,Horizon Advisors,1,0,0.9365,778.87,0.0,3.857142857142857,-87.5,False,Sunday,6,16,2026-04
2026-04-20,Horizon Advisors,5,4,0.8082,1052.32,80.0,4.428571428571429,400.0,False,Monday,0,17,2026-04
2026-04-21,Horizon Advisors,4,3,0.8627,1292.67,75.0,4.571428571428571,33.33333333333333,False,Tuesday,1,17,2026-04
2026-04-22,Horizon Advisors,5,3,0.958,1120.95,60.0,4.428571428571429,-16.666666666666664,False,Wednesday,2,17,2026-04
2026-04-23,Horizon Advisors,5,4,0.9669,875.69,80.0,4.0,-37.5,False,Thursday,3,17,2026-04
2026-04-24,Horizon Advisors,6,4,0.7986,741.95,66.66666666666666,4.0,0.0,False,Friday,4,17,2026-04
2026-04-25,Horizon Advisors,1,0,0.9273,1608.84,0.0,3.857142857142857,-50.0,True,Saturday,5,17,2026-04
2026-04-26,Horizon Advisors,1,0,0.8238,879.8,0.0,3.857142857142857,0.0,False,Sunday,6,17,2026-04
2026-04-27,Horizon Advisors,4,2,0.9618,543.48,50.0,3.7142857142857144,-19.999999999999996,False,Monday,0,18,2026-04
2026-04-28,Horizon Advisors,6,3,0.9125,271.43,50.0,4.0,50.0,False,Tuesday,1,18,2026-04
2026-04-29,Horizon Advisors,8,7,0.84,422.95,87.5,4.428571428571429,60.00000000000001,False,Wednesday,2,18,2026-04
2026-04-30,Horizon Advisors,6,5,0.8156,511.11,83.33333333333334,4.571428571428571,19.999999999999996,False,Thursday,3,18,2026-04
2026-05-01,Horizon Advisors,5,2,0.8563,441.31,40.0,4.428571428571429,-16.666666666666664,False,Friday,4,18,2026-05
2026-05-02,Horizon Advisors,1,0,0.8924,155.97,0.0,4.428571428571429,0.0,False,Saturday,5,18,2026-05
2026-05-03,Horizon Advisors,1,0,0.9711,786.93,0.0,4.428571428571429,0.0,False,Sunday,6,18,2026-05
2026-05-04,Horizon Advisors,4,3,0.6587,698.79,75.0,4.428571428571429,0.0,False,Monday,0,19,2026-05
2026-05-05,Horizon Advisors,4,3,0.9565,1150.8,75.0,4.142857142857143,-33.333333333333336,False,Tuesday,1,19,2026-05
2026-04-06,Insightful AI,39,20,0.8765,981.2,51.28205128205128,39.0,,False,Monday,0,15,2026-04
2026-04-07,Insightful AI,28,19,0.9071,799.47,67.85714285714286,33.5,,False,Tuesday,1,15,2026-04
2026-04-08,Insightful AI,43,37,0.6595,507.39,86.04651162790698,36.666666666666664,,False,Wednesday,2,15,2026-04
2026-04-09,Insightful AI,19,8,0.7427,1632.72,42.10526315789473,32.25,,True,Thursday,3,15,2026-04
2026-04-10,Insightful AI,26,17,0.6967,602.98,65.38461538461539,31.0,,False,Friday,4,15,2026-04
2026-04-11,Insightful AI,13,8,0.892,989.78,61.53846153846154,28.0,,False,Saturday,5,15,2026-04
2026-04-12,Insightful AI,27,19,0.7346,433.93,70.37037037037037,27.857142857142858,,False,Sunday,6,15,2026-04
2026-04-13,Insightful AI,43,36,0.7306,1659.98,83.72093023255815,28.428571428571427,10.256410256410264,True,Monday,0,16,2026-04
2026-04-14,Insightful AI,35,23,0.9253,242.99,65.71428571428571,29.428571428571427,25.0,False,Tuesday,1,16,2026-04
2026-04-15,Insightful AI,38,19,0.8932,812.13,50.0,28.714285714285715,-11.627906976744185,False,Wednesday,2,16,2026-04
2026-04-16,Insightful AI,27,15,0.6894,907.3,55.55555555555556,29.857142857142858,42.10526315789473,False,Thursday,3,16,2026-04
2026-04-17,Insightful AI,19,16,0.9876,1121.62,84.21052631578947,28.857142857142858,-26.923076923076927,False,Friday,4,16,2026-04
2026-04-18,Insightful AI,8,3,0.7089,482.91,37.5,28.142857142857142,-38.46153846153846,False,Saturday,5,16,2026-04
2026-04-19,Insightful AI,10,6,0.903,1371.92,60.0,25.714285714285715,-62.96296296296296,True,Sunday,6,16,2026-04
2026-04-20,Insightful AI,23,17,0.9598,366.11,73.91304347826086,22.857142857142858,-46.51162790697675,False,Monday,0,17,2026-04
2026-04-21,Insightful AI,36,24,0.917,270.02,66.66666666666666,23.0,2.857142857142847,False,Tuesday,1,17,2026-04
2026-04-22,Insightful AI,10,5,0.8481,451.35,50.0,19.0,-73.6842105263158,False,Wednesday,2,17,2026-04
2026-04-23,Insightful AI,20,15,0.9282,1418.19,75.0,18.0,-25.92592592592593,True,Thursday,3,17,2026-04
2026-04-24,Insightful AI,27,24,0.942,483.16,88.88888888888889,19.142857142857142,42.10526315789473,False,Friday,4,17,2026-04
2026-04-25,Insightful AI,13,5,0.6666,1093.45,38.46153846153847,19.857142857142858,62.5,False,Saturday,5,17,2026-04
2026-04-26,Insightful AI,1,0,0.8919,1305.25,0.0,18.571428571428573,-90.0,True,Sunday,6,17,2026-04
2026-04-27,Insightful AI,32,26,0.9829,477.15,81.25,19.857142857142858,39.13043478260869,False,Monday,0,18,2026-04
2026-04-28,Insightful AI,27,20,0.6853,373.0,74.07407407407408,18.571428571428573,-25.0,False,Tuesday,1,18,2026-04
2026-04-29,Insightful AI,34,22,0.6667,583.21,64.70588235294117,22.0,240.0,False,Wednesday,2,18,2026-04
2026-04-30,Insightful AI,27,20,0.7874,248.71,74.07407407407408,23.0,35.00000000000001,False,Thursday,3,18,2026-04
2026-05-01,Insightful AI,38,20,0.7022,1269.02,52.63157894736842,24.571428571428573,40.74074074074075,False,Friday,4,18,2026-05
2026-05-02,Insightful AI,21,16,0.9334,546.68,76.19047619047619,25.714285714285715,61.53846153846154,False,Saturday,5,18,2026-05
2026-05-03,Insightful AI,21,15,0.8773,411.9,71.42857142857143,28.571428571428573,2000.0,False,Sunday,6,18,2026-05
2026-05-04,Insightful AI,37,24,0.9121,192.94,64.86486486486487,29.285714285714285,15.625,False,Monday,0,19,2026-05
2026-05-05,Insightful AI,27,15,0.9411,996.68,55.55555555555556,29.285714285714285,0.0,False,Tuesday,1,19,2026-05
2026-04-06,Ironclad Systems,151,100,0.7105,1042.74,66.22516556291392,151.0,,False,Monday,0,15,2026-04
2026-04-07,Ironclad Systems,68,46,0.8867,831.85,67.64705882352942,109.5,,False,Tuesday,1,15,2026-04
2026-04-08,Ironclad Systems,105,88,0.9638,441.61,83.80952380952381,108.0,,False,Wednesday,2,15,2026-04
2026-04-09,Ironclad Systems,111,98,0.8306,1232.56,88.28828828828829,108.75,,False,Thursday,3,15,2026-04
2026-04-10,Ironclad Systems,106,65,0.6675,791.15,61.32075471698113,108.2,,False,Friday,4,15,2026-04
2026-04-11,Ironclad Systems,46,34,0.6813,745.0,73.91304347826086,97.83333333333333,,False,Saturday,5,15,2026-04
2026-04-12,Ironclad Systems,88,73,0.8616,783.88,82.95454545454545,96.42857142857143,,False,Sunday,6,15,2026-04
2026-04-13,Ironclad Systems,95,52,0.7431,185.51,54.736842105263165,88.42857142857143,-37.086092715231786,False,Monday,0,16,2026-04
2026-04-14,Ironclad Systems,148,100,0.8429,477.85,67.56756756756756,99.85714285714286,117.64705882352939,False,Tuesday,1,16,2026-04
2026-04-15,Ironclad Systems,147,127,0.957,1361.44,86.39455782312925,105.85714285714286,39.99999999999999,True,Wednesday,2,16,2026-04
2026-04-16,Ironclad Systems,141,99,0.6953,1264.71,70.2127659574468,110.14285714285714,27.027027027027017,False,Thursday,3,16,2026-04
2026-04-17,Ironclad Systems,27,14,0.6619,257.52,51.85185185185185,98.85714285714286,-74.52830188679245,False,Friday,4,16,2026-04
2026-04-18,Ironclad Systems,52,41,0.977,1153.58,78.84615384615384,99.71428571428571,13.043478260869556,False,Saturday,5,16,2026-04
2026-04-19,Ironclad Systems,57,46,0.8095,1506.17,80.7017543859649,95.28571428571429,-35.22727272727273,True,Sunday,6,16,2026-04
2026-04-20,Ironclad Systems,36,30,0.7838,1491.99,83.33333333333334,86.85714285714286,-62.10526315789473,True,Monday,0,17,2026-04
2026-04-21,Ironclad Systems,112,65,0.8629,291.32,58.03571428571429,81.71428571428571,-24.32432432432432,False,Tuesday,1,17,2026-04
2026-04-22,Ironclad Systems,100,59,0.8654,603.35,59.0,75.0,-31.97278911564626,False,Wednesday,2,17,2026-04
2026-04-23,Ironclad Systems,181,97,0.7328,902.38,53.591160220994475,80.71428571428571,28.36879432624113,False,Thursday,3,17,2026-04
2026-04-24,Ironclad Systems,84,55,0.7231,1277.79,65.47619047619048,88.85714285714286,211.11111111111111,False,Friday,4,17,2026-04
2026-04-25,Ironclad Systems,16,7,0.9148,1529.64,43.75,83.71428571428571,-69.23076923076923,True,Saturday,5,17,2026-04
2026-04-26,Ironclad Systems,47,21,0.9104,1045.67,44.680851063829785,82.28571428571429,-17.543859649122805,False,Sunday,6,17,2026-04
2026-04-27,Ironclad Systems,76,59,0.7733,1716.47,77.63157894736842,88.0,111.11111111111111,True,Monday,0,18,2026-04
2026-04-28,Ironclad Systems,89,74,0.8679,1529.86,83.14606741573034,84.71428571428571,-20.535714285714292,True,Tuesday,1,18,2026-04
2026-04-29,Ironclad Systems,97,86,0.9615,1128.84,88.65979381443299,84.28571428571429,-3.0000000000000027,False,Wednesday,2,18,2026-04
2026-04-30,Ironclad Systems,147,134,0.691,1318.83,91.15646258503402,79.42857142857143,-18.78453038674033,True,Thursday,3,18,2026-04
2026-05-01,Ironclad Systems,100,59,0.7591,1334.78,59.0,81.71428571428571,19.047619047619047,True,Friday,4,18,2026-05
2026-05-02,Ironclad Systems,39,34,0.9696,411.61,87.17948717948718,85.0,143.75,False,Saturday,5,18,2026-05
2026-05-03,Ironclad Systems,48,30,0.6988,1335.5,62.5,85.14285714285714,2.127659574468077,True,Sunday,6,18,2026-05
2026-05-04,Ironclad Systems,91,74,0.72,1678.26,81.31868131868131,87.28571428571429,19.736842105263165,True,Monday,0,19,2026-05
2026-05-05,Ironclad Systems,74,55,0.8429,1342.35,74.32432432432432,85.14285714285714,-16.85393258426966,True,Tuesday,1,19,2026-05
2026-04-06,Jetstream Labs,70,39,0.7165,411.2,55.714285714285715,70.0,,False,Monday,0,15,2026-04
2026-04-07,Jetstream Labs,41,33,0.9182,457.7,80.48780487804879,55.5,,False,Tuesday,1,15,2026-04
2026-04-08,Jetstream Labs,33,24,0.855,1180.63,72.72727272727273,48.0,,False,Wednesday,2,15,2026-04
2026-04-09,Jetstream Labs,91,45,0.8063,1063.25,49.45054945054945,58.75,,False,Thursday,3,15,2026-04
2026-04-10,Jetstream Labs,49,38,0.8802,798.58,77.55102040816327,56.8,,False,Friday,4,15,2026-04
2026-04-11,Jetstream Labs,21,18,0.6707,325.57,85.71428571428571,50.833333333333336,,False,Saturday,5,15,2026-04
2026-04-12,Jetstream Labs,25,17,0.9239,1694.69,68.0,47.142857142857146,,True,Sunday,6,15,2026-04
2026-04-13,Jetstream Labs,64,41,0.6995,1180.05,64.0625,46.285714285714285,-8.571428571428575,False,Monday,0,16,2026-04
2026-04-14,Jetstream Labs,54,43,0.7012,1678.77,79.62962962962963,48.142857142857146,31.70731707317074,True,Tuesday,1,16,2026-04
2026-04-15,Jetstream Labs,45,26,0.979,1162.03,57.77777777777777,49.857142857142854,36.36363636363635,False,Wednesday,2,16,2026-04
2026-04-16,Jetstream Labs,55,44,0.8445,1480.77,80.0,44.714285714285715,-39.56043956043956,True,Thursday,3,16,2026-04
2026-04-17,Jetstream Labs,75,39,0.7837,1337.85,52.0,48.42857142857143,53.06122448979591,True,Friday,4,16,2026-04
2026-04-18,Jetstream Labs,28,18,0.6565,211.58,64.28571428571429,49.42857142857143,33.33333333333333,False,Saturday,5,16,2026-04
2026-04-19,Jetstream Labs,26,15,0.6561,926.27,57.692307692307686,49.57142857142857,4.0000000000000036,False,Sunday,6,16,2026-04
2026-04-20,Jetstream Labs,92,50,0.8472,519.0,54.347826086956516,53.57142857142857,43.75,False,Monday,0,17,2026-04
2026-04-21,Jetstream Labs,98,83,0.7614,1259.11,84.6938775510204,59.857142857142854,81.4814814814815,False,Tuesday,1,17,2026-04
2026-04-22,Jetstream Labs,28,22,0.817,697.79,78.57142857142857,57.42857142857143,-37.77777777777778,False,Wednesday,2,17,2026-04
2026-04-23,Jetstream Labs,51,34,0.8704,429.68,66.66666666666666,56.857142857142854,-7.272727272727275,False,Thursday,3,17,2026-04
2026-04-24,Jetstream Labs,60,37,0.9421,755.43,61.66666666666667,54.714285714285715,-19.999999999999996,False,Friday,4,17,2026-04
2026-04-25,Jetstream Labs,14,10,0.8876,97.84,71.42857142857143,52.714285714285715,-50.0,False,Saturday,5,17,2026-04
2026-04-26,Jetstream Labs,19,11,0.8714,895.13,57.89473684210527,51.714285714285715,-26.923076923076927,False,Sunday,6,17,2026-04
2026-04-27,Jetstream Labs,57,41,0.874,1509.15,71.9298245614035,46.714285714285715,-38.04347826086957,True,Monday,0,18,2026-04
2026-04-28,Jetstream Labs,81,72,0.9334,597.02,88.88888888888889,44.285714285714285,-17.3469387755102,False,Tuesday,1,18,2026-04
2026-04-29,Jetstream Labs,89,66,0.6636,1729.37,74.15730337078652,53.0,217.85714285714283,True,Wednesday,2,18,2026-04
2026-04-30,Jetstream Labs,71,32,0.8562,912.47,45.07042253521127,55.857142857142854,39.2156862745098,False,Thursday,3,18,2026-04
2026-05-01,Jetstream Labs,52,34,0.9867,568.22,65.38461538461539,54.714285714285715,-13.33333333333333,False,Friday,4,18,2026-05
2026-05-02,Jetstream Labs,24,12,0.7441,645.83,50.0,56.142857142857146,71.42857142857142,False,Saturday,5,18,2026-05
2026-05-03,Jetstream Labs,24,16,0.6538,296.38,66.66666666666666,56.857142857142854,26.315789473684205,False,Sunday,6,18,2026-05
2026-05-04,Jetstream Labs,67,52,0.8126,1193.65,77.61194029850746,58.285714285714285,17.543859649122815,False,Monday,0,19,2026-05
2026-05-05,Jetstream Labs,84,45,0.886,1536.48,53.57142857142857,58.714285714285715,3.703703703703698,True,Tuesday,1,19,2026-05
2026-04-06,Juno Retail,15,10,0.9818,1035.09,66.66666666666666,15.0,,False,Monday,0,15,2026-04
2026-04-07,Juno Retail,10,8,0.7076,1080.15,80.0,12.5,,False,Tuesday,1,15,2026-04
2026-04-09,Juno Retail,8,7,0.6538,609.72,87.5,11.0,,False,Thursday,3,15,2026-04
2026-04-10,Juno Retail,10,4,0.6669,346.1,40.0,10.75,,False,Friday,4,15,2026-04
2026-04-11,Juno Retail,4,2,0.866,1215.1,50.0,9.4,,False,Saturday,5,15,2026-04
2026-04-12,Juno Retail,2,1,0.694,379.6,50.0,8.166666666666666,,False,Sunday,6,15,2026-04
2026-04-13,Juno Retail,12,10,0.8519,941.51,83.33333333333334,8.714285714285714,,False,Monday,0,16,2026-04
2026-04-14,Juno Retail,7,5,0.8403,163.37,71.42857142857143,7.571428571428571,-53.333333333333336,False,Tuesday,1,16,2026-04
2026-04-15,Juno Retail,10,4,0.9055,999.99,40.0,7.571428571428571,0.0,False,Wednesday,2,16,2026-04
2026-04-16,Juno Retail,9,5,0.7685,1626.2,55.55555555555556,7.714285714285714,12.5,True,Thursday,3,16,2026-04
2026-04-17,Juno Retail,16,10,0.7458,501.79,62.5,8.571428571428571,60.00000000000001,False,Friday,4,16,2026-04
2026-04-18,Juno Retail,7,5,0.8025,1731.48,71.42857142857143,9.0,75.0,True,Saturday,5,16,2026-04
2026-04-19,Juno Retail,4,1,0.89,1648.2,25.0,9.285714285714286,100.0,True,Sunday,6,16,2026-04
2026-04-20,Juno Retail,8,6,0.9029,1198.56,75.0,8.714285714285714,-33.333333333333336,False,Monday,0,17,2026-04
2026-04-21,Juno Retail,11,6,0.9251,907.68,54.54545454545454,9.285714285714286,57.14285714285714,False,Tuesday,1,17,2026-04
2026-04-23,Juno Retail,20,14,0.8497,616.56,70.0,10.714285714285714,100.0,False,Thursday,3,17,2026-04
2026-04-24,Juno Retail,12,9,0.9066,547.47,75.0,11.142857142857142,33.33333333333333,False,Friday,4,17,2026-04
2026-04-25,Juno Retail,6,4,0.7238,1049.08,66.66666666666666,9.714285714285714,-62.5,False,Saturday,5,17,2026-04
2026-04-26,Juno Retail,6,3,0.7518,1303.99,50.0,9.571428571428571,-14.28571428571429,True,Sunday,6,17,2026-04
2026-04-28,Juno Retail,16,7,0.7378,556.25,43.75,11.285714285714286,300.0,False,Tuesday,1,18,2026-04
2026-04-29,Juno Retail,16,10,0.9265,551.39,62.5,12.428571428571429,100.0,False,Wednesday,2,18,2026-04
2026-04-30,Juno Retail,10,4,0.7657,258.21,40.0,12.285714285714286,-9.090909090909093,False,Thursday,3,18,2026-04
2026-05-01,Juno Retail,14,12,0.8391,442.71,85.71428571428571,11.428571428571429,-30.000000000000004,False,Friday,4,18,2026-05
2026-05-02,Juno Retail,2,1,0.9581,1680.07,50.0,10.0,-83.33333333333334,True,Saturday,5,18,2026-05
2026-05-03,Juno Retail,12,10,0.8673,816.28,83.33333333333334,10.857142857142858,100.0,False,Sunday,6,18,2026-05
2026-05-04,Juno Retail,16,11,0.6513,956.1,68.75,12.285714285714286,166.66666666666666,False,Monday,0,19,2026-05
2026-05-05,Juno Retail,12,6,0.9619,751.3,50.0,11.714285714285714,-25.0,False,Tuesday,1,19,2026-05
2026-04-06,Keystone Partners,70,57,0.9818,1158.71,81.42857142857143,70.0,,False,Monday,0,15,2026-04
2026-04-07,Keystone Partners,47,41,0.7958,1582.46,87.2340425531915,58.5,,True,Tuesday,1,15,2026-04
2026-04-08,Keystone Partners,20,9,0.8468,1436.64,45.0,45.666666666666664,,True,Wednesday,2,15,2026-04
2026-04-09,Keystone Partners,55,30,0.8704,1241.44,54.54545454545454,48.0,,False,Thursday,3,15,2026-04
2026-04-10,Keystone Partners,69,48,0.8801,582.94,69.56521739130434,52.2,,False,Friday,4,15,2026-04
2026-04-11,Keystone Partners,41,34,0.8746,956.46,82.92682926829268,50.333333333333336,,False,Saturday,5,15,2026-04
2026-04-12,Keystone Partners,40,33,0.8538,664.82,82.5,48.857142857142854,,False,Sunday,6,15,2026-04
2026-04-13,Keystone Partners,32,18,0.7861,1657.45,56.25,43.42857142857143,-54.28571428571429,True,Monday,0,16,2026-04
2026-04-14,Keystone Partners,30,24,0.6776,320.15,80.0,41.0,-36.170212765957444,False,Tuesday,1,16,2026-04
2026-04-15,Keystone Partners,71,49,0.7431,1093.41,69.01408450704226,48.285714285714285,254.99999999999997,False,Wednesday,2,16,2026-04
2026-04-16,Keystone Partners,48,32,0.7139,668.06,66.66666666666666,47.285714285714285,-12.727272727272732,False,Thursday,3,16,2026-04
2026-04-17,Keystone Partners,52,26,0.8911,487.28,50.0,44.857142857142854,-24.63768115942029,False,Friday,4,16,2026-04
